gene,out_degree,in_degree,pagerank,hub,two_hop_reach,reach_ratio
ANKRD16,3.0,14.0,0.00021823920322707786,3.8700097636722944e-06,2,0.5
ANKRD17,0.0,28.0,0.00012166321655100043,-0.0,0,0.0
ANKRD18A,0.0,12.0,5.027335752669886e-05,-0.0,0,0.0
ANKRD26,3.0,24.0,7.504193320365927e-05,1.0254729410842212e-05,1554,388.5
ANKRD27,6.0,30.0,7.188889887812394e-05,6.2278820633847825e-06,838,119.71428571428571
ANKRD28,0.0,42.0,5.4272067758324814e-05,-0.0,0,0.0
ANKRD31,0.0,6.0,4.7521896989401404e-05,-0.0,0,0.0
ANKRD33B,2.0,51.0,6.082165613233337e-05,1.0108176184515857e-05,2,0.6666666666666666
ANKRD36,0.0,9.0,4.790081273994705e-05,-0.0,0,0.0
ANKRD37,5.0,71.0,0.00036736071933090653,1.334973902639429e-05,206,34.333333333333336
ANKRD39,2.0,1.0,4.6708942654860915e-05,3.7925668499655212e-06,2,0.6666666666666666
ANKRD40,5.0,20.0,4.914947830774116e-05,1.293557922318837e-05,254,42.333333333333336
ANKRD42,0.0,14.0,4.790536208350069e-05,-0.0,0,0.0
ANKRD44,0.0,53.0,7.106733977622879e-05,-0.0,0,0.0
ANKRD46,1.0,14.0,4.870316930957586e-05,2.7375278785797468e-06,1,0.5
ANKRD49,201.0,13.0,4.86788381160067e-05,0.0008261032089200731,4047,20.034653465346533
ANKRD52,0.0,30.0,7.224900154138863e-05,-0.0,0,0.0
ANKRD54,14.0,9.0,4.830323372479266e-05,4.087542537957839e-05,309,20.6
ANKRD6,0.0,13.0,5.051417572357859e-05,-0.0,0,0.0
ANKRD61,652.0,1.0,4.681737745456515e-05,0.0021240351023446365,8228,12.60030627871363
ANKRD9,1.0,12.0,4.9864564743323885e-05,3.401514057142785e-06,10,5.0
ANKS1A,0.0,9.0,4.778635138028977e-05,-0.0,0,0.0
ANKS3,3.0,5.0,7.937567842011644e-05,1.4038709251822925e-05,2,0.5
ANKS6,1.0,26.0,6.88696974826817e-05,2.850311404822363e-06,0,0.0
ANKZF1,7.0,78.0,8.505226610431988e-05,2.0341614433267107e-05,67,8.375
ANO10,0.0,40.0,7.397374497204441e-05,-0.0,0,0.0
ANO6,1.0,46.0,7.435016066831606e-05,1.2228896657165347e-06,0,0.0
ANO8,1.0,55.0,7.335777299973934e-05,3.497928004202391e-07,9,4.5
ANO9,0.0,36.0,7.115176240257666e-05,-0.0,0,0.0
ANP32A,3.0,31.0,5.3267917649080106e-05,4.091210869159589e-06,56,14.0
ANP32B,20.0,53.0,6.740473858529012e-05,5.719506179377793e-05,2088,99.42857142857143
ANP32E,1.0,92.0,0.00013402679777424806,1.115252392845912e-06,0,0.0
ANPEP,1.0,17.0,0.00016739067359441121,4.0974149824319236e-06,5,2.5
ANTKMT,21.0,37.0,5.1503004682331384e-05,5.559067972769993e-05,102,4.636363636363637
ANTXR2,0.0,91.0,7.193854886535776e-05,-0.0,0,0.0
ANXA1,1.0,81.0,7.735223936389981e-05,1.3680813481550417e-06,2,1.0
ANXA11,0.0,115.0,0.00010927154485995799,-0.0,0,0.0
ANXA2,0.0,80.0,0.00013195759939626224,-0.0,0,0.0
ANXA2R,0.0,62.0,5.9211397204655586e-05,-0.0,0,0.0
ANXA3,0.0,45.0,0.00015404417512274567,-0.0,0,0.0
ANXA4,0.0,91.0,0.0001049836008486419,-0.0,0,0.0
ANXA5,2.0,83.0,0.00024216119319896712,2.4965045475037464e-06,11,3.6666666666666665
ANXA6,62.0,79.0,0.00013955341315005323,0.00023451954033231566,2846,45.17460317460318
ANXA7,1.0,46.0,6.907567311228811e-05,1.4810249479349364e-06,0,0.0
AOAH,0.0,69.0,6.953053958020966e-05,-0.0,0,0.0
AOC2,0.0,2.0,4.7283674580703025e-05,-0.0,0,0.0
AP1AR,0.0,28.0,6.526803370401543e-05,-0.0,0,0.0
AP1B1,3.0,26.0,5.322164936850258e-05,6.325585477873327e-06,289,72.25
AP1G1,0.0,27.0,0.0003908168883859183,-0.0,0,0.0
AP1G2,1.0,53.0,0.0001272747833519121,6.315114772200067e-06,0,0.0
AP1M1,10.0,46.0,5.7007324601575265e-05,3.305441945792672e-05,190,17.272727272727273
AP1S1,0.0,47.0,0.00011606876004010725,-0.0,0,0.0
AP1S2,3.0,26.0,5.7405658188010425e-05,6.690748705461375e-06,4,1.0
AP1S3,1.0,40.0,6.65058701707545e-05,3.661516080434145e-06,3,1.5
AP2A1,16.0,41.0,0.00032071849712367106,6.116715538574911e-05,1592,93.6470588235294
AP2A2,0.0,28.0,7.092125990946173e-05,-0.0,0,0.0
AP2B1,8.0,17.0,5.2658695472725555e-05,1.6616210846072716e-05,67,7.444444444444445
AP2S1,12.0,35.0,0.00012697694649032405,4.592189795308738e-05,152,11.692307692307692
AP3B1,0.0,19.0,5.973876425683561e-05,-0.0,0,0.0
AP3D1,1.0,29.0,6.430409353199297e-05,1.6921012363172855e-06,209,104.5
AP3M1,2.0,13.0,5.801285533523034e-05,1.7502344868164724e-06,2,0.6666666666666666
AP3M2,2.0,44.0,8.608172376646547e-05,9.097923726071692e-06,2,0.6666666666666666
AP3S1,3.0,56.0,8.483819197656594e-05,3.7709337447326528e-06,6,1.5
AP3S2,2.0,44.0,8.525864441450752e-05,1.6612277983887724e-06,0,0.0
AP4B1,0.0,25.0,0.00012075903534719949,-0.0,0,0.0
AP4E1,0.0,23.0,4.974982440330465e-05,-0.0,0,0.0
AP4M1,2.0,14.0,4.788348981344953e-05,3.169416855828481e-06,5,1.6666666666666667
AP4S1,1.0,19.0,5.1873697796067716e-05,6.265670488251402e-07,0,0.0
AP5M1,1.0,10.0,5.215882956611963e-05,9.281165888196172e-07,293,146.5
AP5S1,1.0,10.0,5.094970605729033e-05,1.7649670722279539e-07,0,0.0
AP5Z1,0.0,31.0,5.4249092137230796e-05,-0.0,0,0.0
APAF1,1.0,28.0,0.0002644889635380784,9.067346871327327e-07,2,1.0
APBA1,2.0,19.0,4.8665645085346776e-05,4.327591590041179e-06,7,2.3333333333333335
APBA2,0.0,4.0,4.699916398751298e-05,-0.0,0,0.0
APBB1,0.0,14.0,4.7743662077778744e-05,-0.0,0,0.0
APBB1IP,10.0,76.0,6.380268750023197e-05,2.575900458372827e-05,29,2.6363636363636362
APBB2,0.0,27.0,6.598406334993093e-05,-0.0,0,0.0
APBB3,1.0,21.0,0.00019317397028495857,1.8547512170519178e-06,2,1.0
APC,5.0,13.0,0.0002757752248655145,1.275512802805468e-05,5,0.8333333333333334
APEH,0.0,67.0,0.00015068473278288404,-0.0,0,0.0
APEX1,52.0,81.0,0.00010544634633373145,0.00015233047271547367,1080,20.37735849056604
APEX2,0.0,14.0,5.9515382791397763e-05,-0.0,0,0.0
APH1A,5.0,37.0,7.60060802257842e-05,1.5127593972981315e-05,78,13.0
APH1B,0.0,48.0,8.076106194722783e-05,-0.0,0,0.0
API5,2.0,33.0,0.00018890922435083242,7.004742025929916e-06,3,1.0
APIP,2.0,31.0,0.00015266024006113833,2.78420708733709e-06,2,0.6666666666666666
APLP1,1.0,50.0,0.00010804282769615926,1.6518171842842836e-06,2,1.0
APLP2,0.0,48.0,7.837541131514275e-05,-0.0,0,0.0
APMAP,18.0,44.0,0.0002796187681405462,4.727019998893046e-05,37,1.9473684210526316
APOA1,0.0,5.0,6.998743502359604e-05,-0.0,0,0.0
APOBEC3B,35.0,77.0,0.00011465540289805408,8.850084212299986e-05,614,17.055555555555557
APOBEC3C,3.0,171.0,0.00015950619096190705,5.618218279300469e-06,36,9.0
APOBEC3D,3.0,20.0,6.325632275576477e-05,9.062469184816218e-06,3,0.75
APOBEC3F,0.0,29.0,5.519359410238012e-05,-0.0,0,0.0
APOBEC3G,1.0,58.0,0.00011086277853492019,1.2653785564460333e-06,0,0.0
APOBEC3H,0.0,173.0,0.00019273767619810652,-0.0,0,0.0
APOBR,0.0,60.0,0.00010514947230268507,-0.0,0,0.0
APOD,0.0,37.0,0.0006113509874082608,-0.0,0,0.0
APOL1,0.0,97.0,0.0001167065502156715,-0.0,0,0.0
APOL2,1.0,80.0,7.855938288570149e-05,5.957636396023099e-06,1,0.5
APOL3,0.0,57.0,6.31294376812812e-05,-0.0,0,0.0
APOL6,0.0,100.0,0.00010675913666992174,-0.0,0,0.0
APOLD1,0.0,10.0,0.00012597296153566833,-0.0,0,0.0
APOM,4.0,2.0,6.275383738544115e-05,8.24728160891762e-06,3,0.6
APOO,0.0,23.0,4.9514977182639284e-05,-0.0,0,0.0
APOOL,1.0,16.0,0.0002782132922365568,4.5220714601369003e-07,1,0.5
APP,1.0,63.0,0.0001545212767773051,4.635199835982382e-06,3,1.5
APPBP2,12.0,28.0,5.452306002990211e-05,1.944249453315267e-05,26,2.0
APPL2,6.0,30.0,5.082192277582528e-05,2.1102995606730643e-05,8,1.1428571428571428
APRT,1.0,82.0,0.0001452873319425763,7.923519824195455e-08,0,0.0
APTX,0.0,34.0,5.3800262489697655e-05,-0.0,0,0.0
AQP11,0.0,17.0,6.022000947759723e-05,-0.0,0,0.0
AQP3,0.0,36.0,0.00019982239935549548,-0.0,0,0.0
ARAF,0.0,19.0,0.0001685386145441505,-0.0,0,0.0
ARAP1,1.0,79.0,0.00010739545647378741,1.798356660069004e-06,0,0.0
ARAP2,1.0,34.0,6.099559721918341e-05,3.918406004048246e-06,8,4.0
ARAP3,0.0,22.0,4.961063337817391e-05,-0.0,0,0.0
AREL1,0.0,15.0,4.86932408802461e-05,-0.0,0,0.0
ARF1,5.0,18.0,5.2291801715643937e-05,1.142278786892148e-05,3,0.5
ARF3,0.0,18.0,5.203001261516566e-05,-0.0,0,0.0
ARF4,8.0,69.0,9.275156687360583e-05,1.608858548047835e-05,150,16.666666666666668
ARF5,1.0,14.0,9.010320347375576e-05,7.389873569335997e-07,5,2.5
ARF6,0.0,119.0,9.914402883876448e-05,-0.0,0,0.0
ARFGAP1,5.0,2.0,4.702855006356254e-05,1.490283613014511e-05,985,164.16666666666666
ARFGAP2,2.0,27.0,5.154084242480714e-05,2.271022722183682e-06,13,4.333333333333333
ARFGAP3,0.0,76.0,0.00020576003181672916,-0.0,0,0.0
ARFGEF1,1.0,6.0,5.498432074555264e-05,2.3404564050962314e-06,2,1.0
ARFGEF2,0.0,34.0,0.00014747576869347638,-0.0,0,0.0
ARFIP1,0.0,22.0,9.258133551442752e-05,-0.0,0,0.0
ARFIP2,5.0,25.0,9.295856250084796e-05,4.605457357123984e-06,67,11.166666666666666
ARFRP1,3.0,28.0,6.558311371590929e-05,4.007612283620527e-06,0,0.0
ARG2,0.0,29.0,0.0002596566848814689,-0.0,0,0.0
ARGLU1,9.0,37.0,6.57167452402758e-05,2.710531363436107e-05,78,7.8
ARHGAP1,4.0,27.0,7.474188311647118e-05,6.073169276676938e-06,17,3.4
ARHGAP10,0.0,33.0,5.356873641814178e-05,-0.0,0,0.0
ARHGAP11A,6.0,35.0,0.00012440571070426306,9.531328203116295e-06,239,34.142857142857146
ARHGAP11B,1.0,29.0,5.35089612686148e-05,8.92126609436554e-07,6,3.0
ARHGAP12,1.0,56.0,5.4336378202265705e-05,2.770387616232381e-06,402,201.0
ARHGAP15,0.0,112.0,8.598389826365615e-05,-0.0,0,0.0
ARHGAP17,0.0,28.0,5.2521485970244136e-05,-0.0,0,0.0
ARHGAP18,1.0,36.0,8.273397920951416e-05,1.5207991263876534e-06,1,0.5
ARHGAP19,2.0,37.0,7.225818077111231e-05,6.560077541462897e-06,13,4.333333333333333
ARHGAP21,2.0,25.0,0.00016497158476929413,3.5787198369109014e-06,3,1.0
ARHGAP25,0.0,62.0,6.063198690333064e-05,-0.0,0,0.0
ARHGAP26,1.0,42.0,6.783430872172634e-05,1.3196187974142507e-06,1934,967.0
ARHGAP27,56.0,20.0,0.00010061614495582085,0.00022937749612053542,294,5.157894736842105
ARHGAP30,874.0,84.0,0.00013551494332335665,0.002195187278077346,8242,9.419428571428572
ARHGAP31,0.0,28.0,5.099521324073935e-05,-0.0,0,0.0
ARHGAP32,1.0,7.0,4.9021046632084435e-05,1.500763201054038e-06,1,0.5
ARHGAP33,2.0,14.0,5.129694013471443e-05,5.276299860020075e-06,5,1.6666666666666667
ARHGAP45,0.0,76.0,6.539828626639886e-05,-0.0,0,0.0
ARHGAP5,0.0,41.0,6.822549048239364e-05,-0.0,0,0.0
ARHGAP9,0.0,46.0,5.575134037144506e-05,-0.0,0,0.0
ARHGDIA,0.0,58.0,0.00013012165386939352,-0.0,0,0.0
ARHGDIB,3.0,112.0,0.00011506389918193412,8.092762021351433e-07,7,1.75
ARHGEF1,0.0,89.0,0.00014500592396604378,-0.0,0,0.0
ARHGEF10,0.0,14.0,0.00011897298457021899,-0.0,0,0.0
ARHGEF11,0.0,3.0,4.691968138452553e-05,-0.0,0,0.0
ARHGEF12,0.0,65.0,0.00012692589165322823,-0.0,0,0.0
ARHGEF18,2.0,22.0,0.0001689778244153477,4.920964329634557e-06,1,0.3333333333333333
ARHGEF19,0.0,2.0,4.7048202334168565e-05,-0.0,0,0.0
ARHGEF2,1.0,63.0,9.696128700034483e-05,1.5925083886207891e-06,0,0.0
ARHGEF39,0.0,47.0,8.73894594810208e-05,-0.0,0,0.0
ARHGEF5,0.0,26.0,7.216884187088247e-05,-0.0,0,0.0
ARHGEF6,2.0,73.0,7.756307577112167e-05,3.720614399790541e-06,0,0.0
ARHGEF7,0.0,39.0,8.156637713317442e-05,-0.0,0,0.0
ARHGEF9,0.0,31.0,0.00010094392306887729,-0.0,0,0.0
ARID1A,38.0,16.0,5.700925481182227e-05,0.0001336962930917816,401,10.282051282051283
ARID1B,0.0,13.0,7.105517563032839e-05,-0.0,0,0.0
ARID2,134.0,52.0,5.8215367311679124e-05,0.0002731989378879939,3574,26.474074074074075
ARID3A,7.0,52.0,0.00022023621912535231,1.9475494175315007e-05,77,9.625
ARID3B,10.0,44.0,8.04666485100277e-05,3.018648459205925e-05,108,9.818181818181818
ARID4A,8.0,31.0,5.069296478604483e-05,1.538707164947379e-05,201,22.333333333333332
ARID4B,14.0,74.0,5.916739487123081e-05,3.112444276677524e-05,85,5.666666666666667
ARID5A,8.0,193.0,0.00018102579805001734,1.8269352535449442e-05,167,18.555555555555557
ARID5B,18.0,92.0,6.997657233529279e-05,4.90936394404157e-05,219,11.526315789473685
ARIH1,500.0,24.0,5.0495816105779306e-05,0.0013305430908307392,7101,14.173652694610778
ARIH2,29.0,55.0,9.258569485487783e-05,5.7716928880570566e-05,271,9.033333333333333
ARIH2OS,4.0,17.0,5.34743136396645e-05,7.673917079470802e-06,33,6.6
ARL1,50.0,35.0,6.367141824894934e-05,0.00017557203795985586,1121,21.980392156862745
ARL10,1.0,26.0,9.721207700546145e-05,1.0023169137250172e-06,2,1.0
ARL13B,0.0,32.0,0.0001529379975519198,-0.0,0,0.0
ARL14EP,26.0,15.0,7.408481091141102e-05,3.105418206438133e-05,167,6.185185185185185
ARL15,1.0,11.0,4.858337364294246e-05,3.037758691905593e-07,0,0.0
ARL16,0.0,26.0,7.741000531508938e-05,-0.0,0,0.0
ARL2BP,0.0,49.0,5.4090369679072915e-05,-0.0,0,0.0
ARL3,1.0,51.0,0.00011747037287248758,1.6629665632972138e-06,5,2.5
ARL4A,3.0,36.0,9.626196633669325e-05,4.075610787364692e-06,1,0.25
ARL4C,2.0,124.0,0.00011723389558408455,1.9530452504823385e-06,31,10.333333333333334
ARL4D,0.0,4.0,4.9634738687248854e-05,-0.0,0,0.0
ARL5A,1.0,46.0,8.769618704351068e-05,4.185847437736689e-06,1,0.5
ARL5B,46.0,45.0,0.0002591167107336619,6.819141446073286e-05,5274,112.2127659574468
ARL6,0.0,21.0,5.8275093217403205e-05,-0.0,0,0.0
ARL6IP1,25.0,98.0,0.00013360045432849818,0.00010888507305177729,2026,77.92307692307692
ARL6IP4,0.0,44.0,0.00015639310730304186,-0.0,0,0.0
ARL6IP5,0.0,106.0,9.809302921289805e-05,-0.0,0,0.0
ARL6IP6,2.0,41.0,7.008873142941139e-05,5.265855685263224e-06,1,0.3333333333333333
ARL8A,3.0,67.0,7.566350643551791e-05,7.359875148917062e-06,227,56.75
ARL8B,18.0,48.0,5.832562592714629e-05,4.661915425647898e-05,2011,105.84210526315789
ARL9,0.0,3.0,4.7205157381149155e-05,-0.0,0,0.0
ARMC1,0.0,8.0,4.8093226436863755e-05,-0.0,0,0.0
ARMC10,2.0,58.0,5.8754227272916246e-05,2.674636502154518e-06,1,0.3333333333333333
ARMC12,0.0,33.0,0.00014585237747966355,-0.0,0,0.0
ARMC2,3.0,15.0,5.0258307134321765e-05,5.2435570469945805e-06,4,1.0
ARMC5,0.0,5.0,5.40765705055346e-05,-0.0,0,0.0
ARMC6,1.0,45.0,0.00013005868636729634,7.781002583309367e-07,2,1.0
ARMC7,30.0,12.0,4.7779634425702034e-05,0.00011618604669794049,1360,43.87096774193548
ARMC8,37.0,23.0,6.166925196344546e-05,6.137229763761267e-05,718,18.894736842105264
ARMCX2,3.0,19.0,5.033168427454388e-05,4.671166185181531e-06,0,0.0
ARMCX3,4.0,38.0,0.0001323196264429032,7.9631146684819e-06,19,3.8
ARMCX4,1.0,8.0,4.911992120798457e-05,2.4440644396767174e-06,0,0.0
ARMCX5,2.0,13.0,5.431500200412634e-05,1.8207233077300394e-06,5,1.6666666666666667
ARMCX6,1.0,9.0,8.03842773715659e-05,1.5222767793179094e-06,4,2.0
ARMH1,0.0,1.0,4.6867481937204605e-05,-0.0,0,0.0
ARMH2,3.0,1.0,4.6717909207564624e-05,4.972341899075157e-06,0,0.0
ARMH3,10.0,16.0,5.841950686386289e-05,3.688327128704659e-05,38,3.4545454545454546
ARMT1,2.0,22.0,0.0005621276522376347,1.2678200479440298e-06,1,0.3333333333333333
ARNT,2201.0,37.0,6.478701144930926e-05,0.004883785821346932,9020,4.096276112624887
ARPC1A,1.0,28.0,7.877465212345234e-05,2.997291920653275e-06,0,0.0
ARPC1B,18.0,86.0,0.00013724229291854905,6.405351758544142e-05,221,11.631578947368421
ARPC2,504.0,44.0,8.569538914489372e-05,0.0016665470122771814,6841,13.546534653465347
ARPC3,428.0,23.0,6.0429230107534745e-05,0.0014794398769568768,7732,18.023310023310025
ARPC5,1.0,50.0,5.904550166474612e-05,1.4869733605147517e-06,10,5.0
ARPC5L,3.0,140.0,0.00016501032220458075,7.179631481090773e-06,11,2.75
ARRB1,12.0,39.0,7.76086057061966e-05,5.58734900255481e-05,244,18.76923076923077
ARRB2,5.0,69.0,0.00016414265986836995,1.4812581707632174e-05,202,33.666666666666664
ARRDC1,1.0,34.0,5.4127483860736524e-05,6.663802272501953e-07,8,4.0
ARRDC2,0.0,69.0,8.091343481950018e-05,-0.0,0,0.0
ARRDC3,0.0,176.0,0.00015561133714028896,-0.0,0,0.0
ARRDC4,841.0,9.0,5.586545993624985e-05,0.0021343163656858248,7043,8.364608076009501
ARSA,0.0,58.0,5.650568949327149e-05,-0.0,0,0.0
ARSB,3.0,51.0,0.00011334669814790451,5.757060234859131e-06,38,9.5
ARSG,0.0,31.0,5.3702544653653174e-05,-0.0,0,0.0
ARSK,6.0,6.0,4.694586211834952e-05,1.5091689032902776e-05,337,48.142857142857146
ARV1,4.0,52.0,0.0001071650471024954,4.822730528583988e-06,4,0.8
ASAH1,1.0,35.0,8.862722491673677e-05,1.1154419455643926e-06,1,0.5
ASAP2,11.0,3.0,5.226246548436456e-05,4.151170631447747e-05,2103,175.25
ASB1,2.0,37.0,7.272643875331979e-05,4.150410015102901e-06,1,0.3333333333333333
ASB13,7.0,15.0,5.024499762632059e-05,1.4609273088585228e-05,103,12.875
ASB2,1.0,22.0,8.354318095678737e-05,7.05988982876324e-07,0,0.0
ASB7,2.0,20.0,0.00011749939108562349,4.217695810855855e-06,2,0.6666666666666666
ASB8,0.0,19.0,5.682085985725891e-05,-0.0,0,0.0
ASCC1,3.0,40.0,0.00010742312905659204,8.752176213032898e-06,8,2.0
ASCC2,8.0,13.0,4.804299787015157e-05,2.356568181718317e-05,237,26.333333333333332
ASCL2,1.0,14.0,7.305389730784473e-05,1.191846978800554e-06,0,0.0
ASF1A,0.0,89.0,8.093131071237707e-05,-0.0,0,0.0
ASF1B,0.0,63.0,9.343011523282123e-05,-0.0,0,0.0
ASH1L,4.0,106.0,7.96524009699356e-05,5.331909214226467e-06,46,9.2
ASH2L,48.0,25.0,5.0580143483587574e-05,0.00012712747358182492,1055,21.53061224489796
ASIC1,0.0,11.0,9.269807778821773e-05,-0.0,0,0.0
ASIC3,1.0,3.0,4.7271964793725205e-05,1.1195243015189263e-06,13,6.5
ASL,0.0,19.0,5.821119024787422e-05,-0.0,0,0.0
ASMTL,1.0,38.0,9.992881528466001e-05,1.963766958391619e-06,0,0.0
ASNSD1,0.0,32.0,9.128435060163745e-05,-0.0,0,0.0
ASPH,0.0,26.0,0.00021951547493957545,-0.0,0,0.0
ASPHD2,0.0,20.0,5.204094485995891e-05,-0.0,0,0.0
ASPM,1.0,65.0,0.0003018444313535882,1.1114017748530705e-06,257,128.5
ASPRV1,0.0,10.0,4.7690577081018164e-05,-0.0,0,0.0
ASPSCR1,0.0,13.0,5.715458849667414e-05,-0.0,0,0.0
ASRGL1,1.0,11.0,4.7671672878548946e-05,1.851624680812197e-06,63,31.5
ASTE1,0.0,6.0,8.89994802460938e-05,-0.0,0,0.0
ASTL,0.0,23.0,0.0004767995898877854,-0.0,0,0.0
ASXL1,1.0,76.0,8.858414844649786e-05,1.576617567813631e-06,4,2.0
ASXL2,0.0,58.0,0.0001273595635516698,-0.0,0,0.0
ATAD1,2.0,26.0,5.461198581743947e-05,2.7733220173417337e-06,17,5.666666666666667
ATAD2,0.0,30.0,5.572544921217937e-05,-0.0,0,0.0
ATAD2B,3.0,18.0,5.444476875393988e-05,5.005479514048333e-06,2,0.5
ATAD3A,374.0,48.0,7.9950571922458e-05,0.0013316199934881013,6655,17.746666666666666
ATAD3B,0.0,30.0,0.00011530310001928846,-0.0,0,0.0
ATAD5,2572.0,36.0,6.672529002120716e-05,0.005591041932698857,8959,3.4819277108433737
ATAT1,3.0,17.0,5.158899712557962e-05,4.551675131927896e-06,2,0.5
ATE1,0.0,11.0,5.941324912727228e-05,-0.0,0,0.0
ATF1,3.0,22.0,5.547576776134082e-05,1.263120116877831e-05,24,6.0
ATF2,0.0,86.0,6.896572056504813e-05,-0.0,0,0.0
ATF3,4.0,92.0,0.00046176735330997744,9.143378910206183e-06,6,1.2
ATF4,228.0,114.0,8.622099944421009e-05,0.0007388504629815461,4470,19.519650655021834
ATF6,0.0,18.0,5.3385242381909964e-05,-0.0,0,0.0
ATF6B,22.0,58.0,7.9359842502447e-05,6.478162940665161e-05,1043,45.34782608695652
ATF7,2.0,26.0,7.92557967862566e-05,1.476041945750357e-06,13,4.333333333333333
ATF7IP,36.0,132.0,9.337683675244966e-05,5.769437486865298e-05,1471,39.75675675675676
ATF7IP2,897.0,25.0,5.5606000256774124e-05,0.0019504571366260699,7519,8.373051224944321
ATG10,1.0,27.0,0.00017268560521151546,4.796057268133411e-06,16,8.0
ATG101,13.0,25.0,5.016782825157827e-05,3.143302752887229e-05,39,2.7857142857142856
ATG12,6.0,26.0,8.05842651832554e-05,8.539720159280097e-06,8,1.1428571428571428
ATG13,0.0,7.0,5.8584128965495584e-05,-0.0,0,0.0
ATG14,110.0,11.0,4.961611835409706e-05,0.0003949551183055618,4250,38.288288288288285
ATG16L1,0.0,7.0,4.74710517477474e-05,-0.0,0,0.0
ATG16L2,0.0,102.0,0.00011425211069303746,-0.0,0,0.0
ATG2A,0.0,9.0,4.7747024099438566e-05,-0.0,0,0.0
ATG2B,1.0,10.0,4.7515461835427765e-05,9.49456673066303e-07,0,0.0
ATG3,19.0,72.0,0.00010560423552775377,5.463204024694083e-05,88,4.4
ATG4A,3.0,13.0,8.249388145121299e-05,6.933922954074679e-06,15,3.75
ATG4B,0.0,52.0,6.864133946157014e-05,-0.0,0,0.0
ATG4C,3.0,17.0,6.481786576847332e-05,3.7049668812295753e-06,6,1.5
ATG4D,2.0,24.0,5.539660662136258e-05,3.100956551668184e-06,1,0.3333333333333333
ATG5,2.0,29.0,5.086819169882265e-05,6.367232400156644e-06,5,1.6666666666666667
ATG7,0.0,15.0,6.888526949969681e-05,-0.0,0,0.0
ATG9A,34.0,19.0,6.0986092178248624e-05,7.822749398257627e-05,353,10.085714285714285
ATG9B,0.0,5.0,4.778071303287143e-05,-0.0,0,0.0
ATIC,0.0,104.0,9.515150288823539e-05,-0.0,0,0.0
ATL1,0.0,28.0,5.597418250542067e-05,-0.0,0,0.0
ATL2,7.0,19.0,9.155986605340706e-05,1.6855045200765653e-05,13,1.625
ATL3,5.0,43.0,0.0004011833648042514,1.4164203299627038e-05,23,3.8333333333333335
ATM,76.0,105.0,8.516189484671156e-05,0.00015891479476838903,584,7.584415584415584
ATMIN,2.0,17.0,6.401242150433863e-05,4.122489929843279e-06,0,0.0
ATN1,2.0,87.0,0.00010558567648751873,6.485533392148806e-06,3,1.0
ATOSA,0.0,121.0,8.546399674474705e-05,-0.0,0,0.0
ATOSB,0.0,17.0,7.413855821439882e-05,-0.0,0,0.0
ATOX1,11.0,55.0,8.957351295845939e-05,1.052010081547346e-05,27,2.25
ATP10A,1.0,29.0,9.626762053728093e-05,6.478133588972316e-07,1,0.5
ATP10D,0.0,27.0,4.9764936748892464e-05,-0.0,0,0.0
ATP11A,0.0,16.0,0.00030172963764327286,-0.0,0,0.0
ATP11B,7.0,41.0,7.808632484350371e-05,1.1166726401097931e-05,128,16.0
ATP13A1,2.0,16.0,4.9852857406434835e-05,2.7167875719907125e-06,6,2.0
ATP13A2,0.0,13.0,5.511194408655269e-05,-0.0,0,0.0
ATP13A3,16.0,39.0,6.653771054313055e-05,3.141417837770631e-05,457,26.88235294117647
ATP1A3,2.0,25.0,0.00015230525642432834,3.0987309440683595e-06,11,3.6666666666666665
ATP1B1,0.0,26.0,0.0001194694033809096,-0.0,0,0.0
ATP1B3,107.0,52.0,6.647229197223674e-05,0.00037554210093280376,2194,20.314814814814813
ATP23,53.0,15.0,7.094507363104303e-05,0.00010433844769393705,2461,45.574074074074076
ATP2A2,1049.0,90.0,9.968627457058852e-05,0.002836739332839892,8050,7.666666666666667
ATP2A3,2.0,80.0,0.0002464725420935683,2.903631441880406e-06,1,0.3333333333333333
ATP2B1,24.0,30.0,7.884378148947414e-05,5.33062624846306e-05,1086,43.44
ATP2B4,0.0,96.0,0.00016655072416955563,-0.0,0,0.0
ATP2C1,0.0,38.0,6.031251675815194e-05,-0.0,0,0.0
ATP5F1A,565.0,33.0,6.307247150715123e-05,0.0018876950565788835,7912,13.978798586572438
ATP5F1B,10.0,93.0,0.0001080069958761944,3.073699232261315e-05,39,3.5454545454545454
ATP5F1C,0.0,27.0,0.0001566321456738768,-0.0,0,0.0
ATP5F1D,3.0,22.0,0.00010889865568685159,5.27337496757237e-06,0,0.0
ATP5F1E,174.0,36.0,0.00013342285015971163,0.000604534334625489,5653,32.30285714285714
ATP5IF1,0.0,66.0,7.594742635804629e-05,-0.0,0,0.0
ATP5MC1,1.0,37.0,5.9165824065051034e-05,5.539438872901108e-07,49,24.5
ATP5MC2,0.0,41.0,9.083371350411301e-05,-0.0,0,0.0
ATP5MC3,4.0,88.0,0.00016367309790509614,2.895243583309205e-06,51,10.2
ATP5ME,408.0,45.0,0.00014422449358637883,0.0014892255403674943,7427,18.158924205378973
ATP5MF,404.0,30.0,5.3049726723819305e-05,0.0015665316328168576,7692,18.992592592592594
ATP5MG,0.0,55.0,7.82933600128334e-05,-0.0,0,0.0
ATP5PD,4.0,41.0,0.00013613093453206985,1.0312110561783259e-05,31,6.2
