gene,ISCI_core,p_value,q_value
BCL9L,0.9231106599180956,0.03196803196803197,0.9785037097290062
XPOT,0.9230923967587222,0.03496503496503497,0.9785037097290062
MGAT1,0.9230652724039985,0.04495504495504495,0.9931631710607451
CHRAC1,0.9230337699743006,0.03996003996003996,0.9785037097290062
TWNK,0.923022754953012,0.025974025974025976,0.9681849681849682
CDKN2AIPNL,0.9229582677834051,0.04095904095904096,0.9785037097290062
UQCR11,0.9226262682710751,0.03696303696303696,0.9785037097290062
SERF2,0.922577016377227,0.03696303696303696,0.9785037097290062
TMEM185A,0.922530023722575,0.03996003996003996,0.9785037097290062
KPNA3,0.9225269742673651,0.04395604395604396,0.989526098901099
CBX3,0.9224996326149947,0.04295704295704296,0.9785037097290062
DNAJC3,0.9224455758545433,0.04295704295704296,0.9785037097290062
EVI2A,0.9224262601949643,0.03796203796203796,0.9785037097290062
CD7,0.9224017869976656,0.03596403596403597,0.9785037097290062
GIMAP4,0.9223978968462284,0.03596403596403597,0.9785037097290062
URM1,0.922395976577661,0.04295704295704296,0.9785037097290062
RBM27,0.9223954930257158,0.04095904095904096,0.9785037097290062
CYB5R4,0.9223755190191445,0.025974025974025976,0.9681849681849682
THUMPD3,0.9223685993093634,0.03396603396603397,0.9785037097290062
P4HA1,0.922345410313349,0.04295704295704296,0.9785037097290062
KTN1,0.9222803003690448,0.03196803196803197,0.9785037097290062
WIZ,0.9222238669884963,0.04995004995004995,0.9931631710607451
ZBED2,0.9221841720202388,0.026973026973026972,0.9681849681849682
TMEM106C,0.9221459804601881,0.03796203796203796,0.9785037097290062
TRIM59,0.9221155333202199,0.03496503496503497,0.9785037097290062
CARNMT1,0.922058319927871,0.04095904095904096,0.9785037097290062
UQCC1,0.9219883529793392,0.03696303696303696,0.9785037097290062
VCPIP1,0.9219786707053945,0.03396603396603397,0.9785037097290062
RUFY1,0.9218414991677912,0.04795204795204795,0.9931631710607451
TFG,0.9217445342342309,0.03596403596403597,0.9785037097290062
FABP5,0.9216739210736404,0.04295704295704296,0.9785037097290062
FLOT1,0.9216482224170133,0.04395604395604396,0.989526098901099
PRDX2,0.9214539960326392,0.04695304695304695,0.9931631710607451
SMARCA4,0.9214173749089571,0.03396603396603397,0.9785037097290062
FANCA,0.9213481607305126,0.04195804195804196,0.9785037097290062
C15orf39,0.9212879268672783,0.04295704295704296,0.9785037097290062
MTF2,0.9212536026467315,0.03796203796203796,0.9785037097290062
CELF2,0.9212379530097478,0.03596403596403597,0.9785037097290062
SIRT6,0.9212360299352111,0.030969030969030968,0.9785037097290062
KLF12,0.9212068868510812,0.03896103896103896,0.9785037097290062
TMOD3,0.921168446138078,0.04295704295704296,0.9785037097290062
HACD3,0.9210875942469087,0.03896103896103896,0.9785037097290062
TBPL1,0.9209834119301787,0.04695304695304695,0.9931631710607451
TRIT1,0.920958582362767,0.04995004995004995,0.9931631710607451
LRCH3,0.9209502141310171,0.03896103896103896,0.9785037097290062
MLEC,0.9208130150639546,0.03696303696303696,0.9785037097290062
SMAP1,0.9207376853652539,0.04995004995004995,0.9931631710607451
MYSM1,0.9206123655993798,0.04795204795204795,0.9931631710607451
PTGES2,0.9206016433831244,0.04395604395604396,0.989526098901099
MAPK6,0.9205980498503129,0.04595404595404595,0.9931631710607451
ADA,0.9204510997610219,0.04695304695304695,0.9931631710607451
RAB29,0.9204056859694874,0.04495504495504495,0.9931631710607451
SLC25A44,0.9202969430121453,0.04195804195804196,0.9785037097290062
COX17,0.9200468056991574,0.04795204795204795,0.9931631710607451
GUF1,0.9200384592413634,0.04295704295704296,0.9785037097290062
SFXN1,0.9199770552891827,0.04695304695304695,0.9931631710607451
STRIP1,0.9199148378584195,0.04195804195804196,0.9785037097290062
SOS1,0.9198541665986163,0.04095904095904096,0.9785037097290062
OAS2,0.9197906148276483,0.04695304695304695,0.9931631710607451
FAR1,0.9197861956868082,0.04095904095904096,0.9785037097290062
BCL3,0.9197494961368465,0.03696303696303696,0.9785037097290062
PMVK,0.9197437168772103,0.04295704295704296,0.9785037097290062
TMEM201,0.9194991221431855,0.03996003996003996,0.9785037097290062
UBE2E1,0.9194650648142203,0.05194805194805195,0.9931631710607451
RBM15B,0.919176796296474,0.04295704295704296,0.9785037097290062
PLK3,0.9191606855251672,0.04195804195804196,0.9785037097290062
SETD1B,0.9191318920087673,0.04095904095904096,0.9785037097290062
ITCH,0.9191064793893696,0.04295704295704296,0.9785037097290062
SLC39A8,0.9190721426833893,0.03896103896103896,0.9785037097290062
GLO1,0.9190514649654072,0.04795204795204795,0.9931631710607451
PPP2R5D,0.9187681250027645,0.03996003996003996,0.9785037097290062
MMGT1,0.9186094174757806,0.04595404595404595,0.9931631710607451
CLIP1,0.9184989849616333,0.03696303696303696,0.9785037097290062
UEVLD,0.91849719934782,0.03996003996003996,0.9785037097290062
MFSD1,0.9184494965120168,0.04995004995004995,0.9931631710607451
CDV3,0.9183843396431665,0.04595404595404595,0.9931631710607451
USP24,0.9183744365426291,0.04495504495504495,0.9931631710607451
STX6,0.9183233142081683,0.029970029970029972,0.9785037097290062
PNPLA2,0.918156183809217,0.04995004995004995,0.9931631710607451
ATAD1,0.9181512552997668,0.04695304695304695,0.9931631710607451
VCL,0.9180641092292897,0.04795204795204795,0.9931631710607451
PRDX1,0.9180153345040595,0.03896103896103896,0.9785037097290062
PUS3,0.9179995504823683,0.04295704295704296,0.9785037097290062
SLFN12L,0.9177996769867436,0.04195804195804196,0.9785037097290062
NDFIP2,0.9177980450768964,0.05194805194805195,0.9931631710607451
WDR20,0.9177786432828337,0.04595404595404595,0.9931631710607451
RTRAF,0.9176464732826884,0.03596403596403597,0.9785037097290062
CMC1,0.9175478492220928,0.03696303696303696,0.9785037097290062
SLC25A5,0.9174436197533364,0.04295704295704296,0.9785037097290062
FAM78A,0.9174424992449337,0.04595404595404595,0.9931631710607451
PITPNA,0.9174044875112317,0.054945054945054944,0.9931631710607451
CDC34,0.9169833002151175,0.053946053946053944,0.9931631710607451
SLC30A9,0.9169572467214735,0.05194805194805195,0.9931631710607451
CNOT11,0.9166614554340573,0.03796203796203796,0.9785037097290062
SEC11C,0.9165879922788909,0.055944055944055944,0.9931631710607451
MITD1,0.9165865642618026,0.03796203796203796,0.9785037097290062
DNAJC21,0.9165636139060904,0.04195804195804196,0.9785037097290062
FGD3,0.9161051099866905,0.059940059940059943,0.9931631710607451
DLAT,0.9160699506097654,0.03596403596403597,0.9785037097290062
ATP2A3,0.9160652013929655,0.04295704295704296,0.9785037097290062
KPNA2,0.9159370815524289,0.04695304695304695,0.9931631710607451
SMG8,0.9159344890514853,0.05194805194805195,0.9931631710607451
IKBKE,0.9159020690354106,0.05094905094905095,0.9931631710607451
CYB561D2,0.9157670482245617,0.057942057942057944,0.9931631710607451
STAT5A,0.9157299538584072,0.03696303696303696,0.9785037097290062
TTLL12,0.9157253800952727,0.04595404595404595,0.9931631710607451
CD247,0.9156227850203779,0.04595404595404595,0.9931631710607451
PKIA,0.9155189564437592,0.058941058941058944,0.9931631710607451
PIK3CA,0.915488303354135,0.04395604395604396,0.989526098901099
ACAD9,0.9153434412626678,0.05194805194805195,0.9931631710607451
PAFAH1B2,0.9151537278269047,0.054945054945054944,0.9931631710607451
EPSTI1,0.9151336511669655,0.04795204795204795,0.9931631710607451
TRIM14,0.9151175454787329,0.04695304695304695,0.9931631710607451
FBXO21,0.9148916276897755,0.05094905094905095,0.9931631710607451
BRD1,0.9147662069661425,0.04895104895104895,0.9931631710607451
SENP5,0.9147643745238918,0.04595404595404595,0.9931631710607451
NKTR,0.9146950742393843,0.059940059940059943,0.9931631710607451
CCDC32,0.9145911908112548,0.054945054945054944,0.9931631710607451
FIGNL1,0.9145490198852441,0.03996003996003996,0.9785037097290062
PEX2,0.9142946844879627,0.03996003996003996,0.9785037097290062
C16orf87,0.9142556575451962,0.04995004995004995,0.9931631710607451
TMEM243,0.9142507818818385,0.04295704295704296,0.9785037097290062
NIPSNAP2,0.9142172673533913,0.04295704295704296,0.9785037097290062
ATN1,0.9140699703764481,0.04495504495504495,0.9931631710607451
CYFIP2,0.9140207493764732,0.052947052947052944,0.9931631710607451
DYRK2,0.9139492547949911,0.04895104895104895,0.9931631710607451
PACS1,0.9137613945855034,0.05094905094905095,0.9931631710607451
OSTC,0.9136883093791307,0.04095904095904096,0.9785037097290062
DPH5,0.9136394521587645,0.060939060939060936,0.9931631710607451
POU2AF1,0.9135746269512942,0.04395604395604396,0.989526098901099
ATP5MC3,0.9135681943160777,0.03596403596403597,0.9785037097290062
DPYSL2,0.9134470390990632,0.04695304695304695,0.9931631710607451
CHMP1B,0.9134034041796599,0.06493506493506493,0.9931631710607451
KNOP1,0.9133418514653218,0.03296703296703297,0.9785037097290062
TMED10,0.9133401881946399,0.04895104895104895,0.9931631710607451
RNH1,0.9132811829810594,0.054945054945054944,0.9931631710607451
CCNF,0.913063323680589,0.04395604395604396,0.989526098901099
TRIM25,0.9130342078973335,0.04195804195804196,0.9785037097290062
LIX1L,0.9129917746548434,0.05094905094905095,0.9931631710607451
SLC25A39,0.9129780343451838,0.04795204795204795,0.9931631710607451
PPIB,0.9129306297880081,0.04295704295704296,0.9785037097290062
PHIP,0.9128896457611886,0.04795204795204795,0.9931631710607451
NDUFA4,0.9127072309966977,0.04995004995004995,0.9931631710607451
ASMTL,0.9126034276067455,0.05194805194805195,0.9931631710607451
EPS15,0.9124234654896809,0.061938061938061936,0.9931631710607451
GALNT2,0.9122166126158002,0.06493506493506493,0.9931631710607451
SSR2,0.9121758067167605,0.06693306693306693,0.9931631710607451
MSN,0.9120705221942728,0.03796203796203796,0.9785037097290062
ADIPOR1,0.9119545796618078,0.05194805194805195,0.9931631710607451
ELP3,0.9119014989358173,0.052947052947052944,0.9931631710607451
FDFT1,0.9118758602181471,0.04195804195804196,0.9785037097290062
RCC1L,0.911740097691507,0.04295704295704296,0.9785037097290062
ELOC,0.9115480513886765,0.053946053946053944,0.9931631710607451
ANKRD11,0.9114798194707587,0.03796203796203796,0.9785037097290062
CRKL,0.9113797629537966,0.04595404595404595,0.9931631710607451
MIA2,0.911105522683694,0.058941058941058944,0.9931631710607451
H1-5,0.9109559706541064,0.054945054945054944,0.9931631710607451
EMB,0.910929275667508,0.04895104895104895,0.9931631710607451
CGAS,0.9109213718269334,0.04995004995004995,0.9931631710607451
SMCR8,0.9109065936873141,0.054945054945054944,0.9931631710607451
F5,0.9108154531589648,0.03996003996003996,0.9785037097290062
RWDD1,0.9107541566818452,0.05194805194805195,0.9931631710607451
CASP9,0.9106762918776374,0.053946053946053944,0.9931631710607451
PHF12,0.910656458929269,0.06393606393606394,0.9931631710607451
AKAP1,0.9105435813627972,0.052947052947052944,0.9931631710607451
MAN2B1,0.9102682779882937,0.04095904095904096,0.9785037097290062
H1-3,0.9100970333287866,0.053946053946053944,0.9931631710607451
VPS8,0.9100774670703642,0.04995004995004995,0.9931631710607451
COA3,0.9100495118479065,0.04295704295704296,0.9785037097290062
RBM6,0.9099165857303407,0.030969030969030968,0.9785037097290062
ACBD3,0.9099016851272399,0.052947052947052944,0.9931631710607451
FOSL2,0.9099015790180798,0.06293706293706294,0.9931631710607451
BAZ1B,0.9098793742076475,0.052947052947052944,0.9931631710607451
YIPF3,0.9097440787468509,0.04995004995004995,0.9931631710607451
EID1,0.9096489718008992,0.057942057942057944,0.9931631710607451
NDUFV1,0.909512541780826,0.05194805194805195,0.9931631710607451
HERC6,0.9094296055187671,0.057942057942057944,0.9931631710607451
CCDC167,0.9094124688854787,0.056943056943056944,0.9931631710607451
PRDX3,0.9093781037267216,0.05194805194805195,0.9931631710607451
SRSF9,0.9092793246056279,0.058941058941058944,0.9931631710607451
RAB21,0.9091886955093762,0.06593406593406594,0.9931631710607451
RTN3,0.9091869637529904,0.04895104895104895,0.9931631710607451
TMEM71,0.9091694192125026,0.04695304695304695,0.9931631710607451
ARK2N,0.9090995837583767,0.061938061938061936,0.9931631710607451
MIB1,0.9090906931258756,0.060939060939060936,0.9931631710607451
BNIP3L,0.9089620058848809,0.056943056943056944,0.9931631710607451
TUFM,0.9088986792243112,0.04995004995004995,0.9931631710607451
UQCRB,0.9088342067412385,0.06593406593406594,0.9931631710607451
ECSIT,0.908829267791636,0.055944055944055944,0.9931631710607451
SCAMP2,0.9087495203974614,0.05194805194805195,0.9931631710607451
ACSL4,0.9086911242329805,0.053946053946053944,0.9931631710607451
DHX36,0.9086478349143758,0.04295704295704296,0.9785037097290062
CNDP2,0.9086372528659249,0.054945054945054944,0.9931631710607451
BLOC1S6,0.9085760202383814,0.057942057942057944,0.9931631710607451
MALT1,0.9085403934570766,0.07192807192807193,0.9931631710607451
PLEKHB2,0.9084773851199306,0.04595404595404595,0.9931631710607451
RDH14,0.9082977315591917,0.057942057942057944,0.9931631710607451
BCL2L11,0.9082908492251581,0.04895104895104895,0.9931631710607451
OSBPL8,0.9082288787077121,0.054945054945054944,0.9931631710607451
NXT1,0.9081864769615826,0.053946053946053944,0.9931631710607451
SLC25A38,0.9080995642442852,0.04995004995004995,0.9931631710607451
RMC1,0.908020558760392,0.06693306693306693,0.9931631710607451
CD48,0.9079210946858688,0.04195804195804196,0.9785037097290062
GGA1,0.9076887283582413,0.07292707292707293,0.9931631710607451
TRIM44,0.9076672281764095,0.052947052947052944,0.9931631710607451
COPS9,0.9076168300056122,0.06293706293706294,0.9931631710607451
SIT1,0.9075917603967917,0.056943056943056944,0.9931631710607451
ZBTB21,0.90739107349605,0.04895104895104895,0.9931631710607451
XPO7,0.9073801256806767,0.07092907092907093,0.9931631710607451
H1-4,0.9072916915292256,0.04095904095904096,0.9785037097290062
RAB2B,0.907280503124777,0.057942057942057944,0.9931631710607451
WDR13,0.9072565748687842,0.06793206793206794,0.9931631710607451
STAG1,0.9072198351589191,0.057942057942057944,0.9931631710607451
TADA2A,0.9071487231662598,0.04895104895104895,0.9931631710607451
SFXN3,0.9071077749912007,0.056943056943056944,0.9931631710607451
COQ10B,0.9070970736943184,0.06493506493506493,0.9931631710607451
IMPDH2,0.9070675035773866,0.059940059940059943,0.9931631710607451
B4GALT3,0.9069937977675232,0.054945054945054944,0.9931631710607451
UPP1,0.9069753645937896,0.058941058941058944,0.9931631710607451
PSME1,0.9069100213226039,0.06693306693306693,0.9931631710607451
DENND1B,0.9068496486414482,0.04695304695304695,0.9931631710607451
MTHFD1L,0.9067734799861601,0.061938061938061936,0.9931631710607451
TEX30,0.9067612659430867,0.059940059940059943,0.9931631710607451
INSIG2,0.9067557578105652,0.06393606393606394,0.9931631710607451
RBBP7,0.9067011114828332,0.06893106893106893,0.9931631710607451
KDM6A,0.9066600483062893,0.04895104895104895,0.9931631710607451
ENSA,0.906579832668964,0.06493506493506493,0.9931631710607451
DECR1,0.906558918887718,0.055944055944055944,0.9931631710607451
SLC37A4,0.9063580498793429,0.054945054945054944,0.9931631710607451
C1orf52,0.9062705553327032,0.054945054945054944,0.9931631710607451
SLC25A51,0.9062440523811189,0.06393606393606394,0.9931631710607451
ZNF316,0.9060340500640495,0.052947052947052944,0.9931631710607451
MADD,0.9060122057708819,0.055944055944055944,0.9931631710607451
XPR1,0.9059633882281887,0.054945054945054944,0.9931631710607451
AZIN1,0.9059304757037785,0.05194805194805195,0.9931631710607451
GIMAP2,0.9058967543625485,0.055944055944055944,0.9931631710607451
RHOC,0.9058355585729364,0.05194805194805195,0.9931631710607451
GLRX3,0.9057342295714167,0.058941058941058944,0.9931631710607451
GBP5,0.9054845056233974,0.06793206793206794,0.9931631710607451
BIVM,0.905429663275614,0.08491508491508491,0.9931631710607451
AEBP2,0.9054076175740323,0.06293706293706294,0.9931631710607451
RFX5,0.9053861584362632,0.054945054945054944,0.9931631710607451
XPO6,0.9053353047453301,0.056943056943056944,0.9931631710607451
IL10RB,0.9053201121821571,0.06393606393606394,0.9931631710607451
DCP1B,0.9052656225433005,0.054945054945054944,0.9931631710607451
LAMTOR3,0.9052508418491019,0.057942057942057944,0.9931631710607451
FAM98A,0.9052388042386321,0.04895104895104895,0.9931631710607451
ATF6,0.9051773818078844,0.06293706293706294,0.9931631710607451
OTULIN,0.9050644328617118,0.059940059940059943,0.9931631710607451
MFNG,0.9049658454879269,0.05094905094905095,0.9931631710607451
PEX19,0.904863116372285,0.054945054945054944,0.9931631710607451
DCP1A,0.904706588925493,0.07092907092907093,0.9931631710607451
SDHAF2,0.9046668256624895,0.06493506493506493,0.9931631710607451
B4GALT7,0.9046362208517188,0.04995004995004995,0.9931631710607451
C4orf3,0.9046188369659146,0.060939060939060936,0.9931631710607451
CNEP1R1,0.9046158672130419,0.060939060939060936,0.9931631710607451
JAK2,0.904503290432158,0.057942057942057944,0.9931631710607451
RNF114,0.9044755566428894,0.061938061938061936,0.9931631710607451
ORAI2,0.9043214346830829,0.05094905094905095,0.9931631710607451
HAGH,0.9042779871193356,0.060939060939060936,0.9931631710607451
OSM,0.9042624265372047,0.04795204795204795,0.9931631710607451
NUCKS1,0.9042348223761002,0.06693306693306693,0.9931631710607451
SELENOS,0.904231138327883,0.04795204795204795,0.9931631710607451
CTSB,0.9042188843911834,0.056943056943056944,0.9931631710607451
TNPO2,0.9041247596625912,0.05094905094905095,0.9931631710607451
SNU13,0.9040501112254489,0.08691308691308691,0.9931631710607451
HACD2,0.903973135384933,0.05094905094905095,0.9931631710607451
ERCC6L2,0.903894689786711,0.06593406593406594,0.9931631710607451
DNAJC13,0.9037788392037981,0.053946053946053944,0.9931631710607451
IGF2R,0.9037313310690375,0.055944055944055944,0.9931631710607451
RIPK1,0.9037052510512372,0.06293706293706294,0.9931631710607451
DIAPH1,0.903679220013998,0.06593406593406594,0.9931631710607451
BLZF1,0.9036733793707427,0.057942057942057944,0.9931631710607451
